OBJECTID,NAME,PYNAME,MAPID,ID,KIND,SNODE_ID,ENODE_ID,Shape_Leng
1745,丰沙线,fsx,595670,10000012081,0242,10000028496,110000014441,0.02040366255
1746,,,605640,10000017577,0242,10000027115,10000020990,0.00682163615
1747,,,605604,10000016658,0242,210000013730,10000019926,0.00301916711
1748,京九线,jjx,595642,10000007905,0242,210000021274,10000009484,0.03180663746
1749,双丰线,sfx,595662,10000007910,0242,10000023179,210000009491,0.00177578904
1750,,,595674,10000007916,0242,10000009241,10000009498,0.00465255644
1751,京包线,jbx,605546,10000003736,0242,10000011335,110000004495,0.11173852741
1752,,,595671,10000002180,0242,10000015953,10000002638,0.01573773079
1753,,,595671,10000002181,0242,10000008563,10000002638,0.01324129586
1754,京包线,jbx,605620,10000029092,0242,110000010714,110000023911,0.01340666893
1755,,,605635,10000009052,0242,10000012418,110000010856,0.00069975447
1756,京沪线,jhx,595642,10000007111,0242,10000009484,10000008554,0.04586404755
1757,,,605547,10000012358,0242,10000009255,10000014781,0.00574886119
1758,,,595662,10000026137,0242,10000020479,210000008096,0.02301331431
1759,京通线,jtx,605635,10000027410,0242,10000024024,110000015038,0.01025266579
1761,,,595671,10000013337,0242,10000023689,10000015953,0.00383335230
1762,京包线,jbx,605621,10000008480,0242,10000017012,10000010174,0.00926542014
1763,,,605621,10000008481,0242,10000010344,10000010174,0.00258542662
1764,京原线,jyx,595534,10000029441,0242,210000019643,110000025761,0.01348191871
1765,京沪线,jhx,595662,10000003849,0242,10000006866,10000004628,0.00333102339
1766,,,595652,10000002533,0242,10000016207,10000003048,0.00286698272
1767,,,595652,10000002534,0242,10000000351,10000003048,0.00840884534
1768,,,595664,10000003066,0242,10046243335,10000003676,0.00297814924
1769,大秦线,dqx,605557,10000029357,0242,10000009016,110000025305,0.00796233945
1770,京广线,jgx,595651,10000012838,0242,10000009601,10000015345,0.00970662529
1771,京广线,jgx,595651,10000012839,0242,210000003004,10000015345,0.04589373915
1772,,,605645,10000002754,0242,210000010856,10000003314,0.01463825905
1773,,,595664,10000005077,0242,10000008150,10000006108,0.00386647606
1774,,,595663,10000005785,0242,10000006161,10000006970,0.00179655142
1775,,,605645,10000006281,0242,10000002567,10000007576,0.01205418613
1776,,,605645,10000006282,0242,10000000627,10000007576,0.00070060437
